,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
11,49.26745555555556,45.20031111111112,60.090711111111105,56.903499999999994,53.728922222222224,47.90375555555555,50.753344444444444,57.33308888888889,56.56587777777778,45.152422222222214,53.784333333333336,48.37237777777778,40.98134444444444,45.65508888888888,45.65508888888888,45.65508888888888,45.65508888888888,45.65508888888888,45.65508888888888,45.65508888888888,45.65508888888888,45.65508888888888,45.65508888888888,45.65508888888888,45.65508888888888
12,56.334088888888886,60.370377777777776,55.39683333333333,47.396077777777776,57.49936666666666,50.64373333333333,61.994200000000006,54.047622222222216,59.75560000000001,57.53337777777779,57.66692222222222,56.57218888888889,56.57218888888889,56.57218888888889,56.57218888888889,56.57218888888889,56.57218888888889,56.57218888888889,56.57218888888889,56.57218888888889,56.57218888888889,56.57218888888889,56.57218888888889,56.57218888888889,56.57218888888889
13,52.985644444444446,53.09272222222223,48.806999999999995,51.48777777777778,49.44823333333332,53.387477777777775,50.10205555555555,54.75183333333334,51.96776666666667,47.05593333333333,49.70144444444445,49.70144444444445,49.70144444444445,49.70144444444445,49.70144444444445,49.70144444444445,49.70144444444445,49.70144444444445,49.70144444444445,49.70144444444445,49.70144444444445,49.70144444444445,49.70144444444445,49.70144444444445,49.70144444444445
14,63.318222222222225,67.2196888888889,65.39305555555555,68.17457777777778,70.80121111111112,66.45753333333333,69.74677777777778,70.66893333333333,71.90096666666666,71.04435555555557,74.63718888888889,74.22398888888888,74.22398888888888,74.22398888888888,74.22398888888888,74.22398888888888,74.22398888888888,74.22398888888888,74.22398888888888,74.22398888888888,74.22398888888888,74.22398888888888,74.22398888888888,74.22398888888888,74.22398888888888
15,50.02896666666667,42.692122222222224,50.38674444444445,51.75105555555555,55.38422222222221,55.60594444444444,55.40311111111112,59.45955555555555,53.51222222222222,60.22674444444445,55.83394444444445,55.83394444444445,55.83394444444445,55.83394444444445,55.83394444444445,55.83394444444445,55.83394444444445,55.83394444444445,55.83394444444445,55.83394444444445,55.83394444444445,55.83394444444445,55.83394444444445,55.83394444444445,55.83394444444445
16,45.692866666666674,44.64851111111112,48.56261111111111,48.10908888888889,48.95816666666667,47.95036666666667,48.87001111111111,52.0194,47.601422222222226,47.98437777777778,53.06753333333333,53.06753333333333,53.06753333333333,53.06753333333333,53.06753333333333,53.06753333333333,53.06753333333333,53.06753333333333,53.06753333333333,53.06753333333333,53.06753333333333,53.06753333333333,53.06753333333333,53.06753333333333,53.06753333333333
17,56.45628888888889,56.74601111111111,57.186955555555556,57.49937777777778,57.46031111111112,58.09523333333334,57.876033333333325,58.4505,58.47567777777778,58.580244444444446,58.701188888888886,58.701188888888886,58.701188888888886,58.701188888888886,58.701188888888886,58.701188888888886,58.701188888888886,58.701188888888886,58.701188888888886,58.701188888888886,58.701188888888886,58.701188888888886,58.701188888888886,58.701188888888886,58.701188888888886
18,45.3477,46.63265555555555,58.33081111111111,57.80676666666667,50.7231,60.114644444444444,57.2764,64.10682222222222,62.508188888888895,65.91081111111112,64.98362222222222,64.37514444444444,66.46258888888889,66.46258888888889,66.46258888888889,66.46258888888889,66.46258888888889,66.46258888888889,66.46258888888889,66.46258888888889,66.46258888888889,66.46258888888889,66.46258888888889,66.46258888888889,66.46258888888889
19,54.111866666666664,52.08238888888888,49.127611111111115,42.40613333333333,46.02607777777777,45.76971111111111,49.699533333333335,41.54825555555555,55.686566666666664,53.241366666666664,53.30813333333334,53.30813333333334,53.30813333333334,53.30813333333334,53.30813333333334,53.30813333333334,53.30813333333334,53.30813333333334,53.30813333333334,53.30813333333334,53.30813333333334,53.30813333333334,53.30813333333334,53.30813333333334,53.30813333333334
20,47.50062222222222,53.29301111111111,47.73116666666667,57.48551111111111,60.28724444444444,53.21491111111111,56.709500000000006,53.78432222222223,58.6319,55.71176666666666,62.04586666666666,62.04586666666666,62.04586666666666,62.04586666666666,62.04586666666666,62.04586666666666,62.04586666666666,62.04586666666666,62.04586666666666,62.04586666666666,62.04586666666666,62.04586666666666,62.04586666666666,62.04586666666666,62.04586666666666
